id,sourcePath,examTypes,questionType,difficulty,kpGroup,taskFlavor,qualityScore,reasons,recommendedAction
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0013-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0013-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0013-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0013-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0018-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0018-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0018-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0018-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0019-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0019-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0019-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0019-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0020-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0020-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0020-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0020-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,medium,ALG,prefix_sum_query,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0023-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0023-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0023-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0023-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0025-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0025-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0025-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0025-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0030-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0030-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0030-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0030-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0034-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0034-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0034-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0034-gesp-7-medium-v01__question-bundle__single-choice__alg__n5__v01.json,GESP-7,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0093-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0095-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0095-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0095-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0095-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0097-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0097-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0097-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0097-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0098-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0098-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0098-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0098-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0098-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0098-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0098-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0098-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0099-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0101-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0101-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0101-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0101-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0102-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0104-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0105-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0105-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0105-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0105-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0105-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0105-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0105-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0105-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0106-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0106-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0106-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0106-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0106-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0106-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0106-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0106-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#0,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0163-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#0,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0164-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0165-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0165-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0165-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0165-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#0,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#2,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#4,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0166-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0169-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0169-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#0,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0169-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0169-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0169-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0169-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#3,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0169-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0169-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0170-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0170-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#0,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0170-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0170-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-03-manual-gesp7-gap-b02-b0170-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0170-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json#1,papers/2026/2026-05-03-manual-gesp7-gap-b02-b0170-gesp-7-medium-v01/question-bundles/2026-05-03-manual-gesp7-gap-b02-b0170-gesp-7-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-7,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
