id,sourcePath,examTypes,questionType,difficulty,kpGroup,archetypeId,taskFlavor,qualityScore,reasons,recommendedAction
db:35ecae64-84a7-4c9a-b3f7-b5edf86590d8,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:37ee025b-8b4a-4328-a7e0-9dcfa82518c8,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:3a60de1d-53e1-47d2-90d4-59aecd6cd1af,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:41bc6447-04e7-4ac1-9da7-24a0395a9ca4,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:43f39e11-9ee6-4cff-a4c5-78a405154999,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:450ad45b-9982-4cf0-b07b-869011b67d6a,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:45150b35-e4b0-4d43-a33c-a31dbc9a6167,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:4b812864-594b-457e-8060-eacb32363e86,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:4d55a2ff-d030-4876-b55e-8f3f45e240da,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:4fa1c773-ecf9-45ca-bac9-e7ab5ede1614,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:51f7be28-4dce-4af4-b631-848ec58f803c,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:54210cb3-ca5d-40ad-bff2-4f03f7d93873,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:56c0a3dd-c2cb-4077-afaa-072a52394cfc,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:5aba86ef-f2d1-482e-9d6a-18168083656e,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:5b305da5-1467-46b6-9758-84c39db942a2,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:5e1103b2-7699-4373-bc6d-c6eed9bb0106,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:5fe41d74-6ace-46a8-844e-4d996c701830,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:64b21fa1-9e51-4ba5-85ce-978cc7188570,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:665033a2-7c2e-4e97-bba4-ca7167bac0af,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:67a0f4f8-bdcf-4594-9b85-796063ad4b79,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:67abb208-5ab3-4350-b163-ca00890e24e0,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:68923315-b2b4-48e0-92ba-a859eead8bbc,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:6ac2bf2a-a729-42d2-bb04-1b58431c19f7,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:6c3291f5-f05e-4d14-867c-ae9dbf5ee6e5,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:6c57bbf0-81cb-4bc5-9e62-02f313756bdc,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:73035e5c-3c49-4c29-9f3c-6cdd38b78227,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:73bb5ce9-501c-4883-a41b-e37b7ebc0a70,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:741d49de-1170-4e37-871e-04e92a044e06,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:7707dc89-9eb9-4821-9b77-445dbb3905ce,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:7744d97b-633f-44a5-92d1-d00a7a989dbb,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:77a8a601-4e50-45ce-93df-3cd09c908847,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:79034d30-8706-430c-8ea2-61ade0e913a3,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:7b749ed2-1822-4063-9ab6-828a760cf59d,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:7c51cbdd-7680-4f76-971e-be61e18e778f,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:85a10065-6629-4b7d-8f7d-720a23648aa0,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:8dc2c6fc-29b8-4119-81b6-63935b4861f3,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:971f173f-6faa-4bf2-b0a5-f27abfe1fd45,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:9bad4640-98a1-4782-9463-0ac7efcae79d,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:9ee74725-76c0-4966-8854-0ead89d51053,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:a1aa8985-6949-4504-a0b8-7b40a467e0b7,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:a42d463e-256d-408d-ad2c-665ddfdc8abc,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:a85420aa-7b49-44bb-b67c-af0c947d6733,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:a85ef308-09e4-434c-a0e3-41baf1989986,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:a8c70419-1e3a-4226-809a-0f3589e13f40,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:b0037835-e58d-4994-966e-0096ba40a78d,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:b1e1feb5-5f35-4aef-b935-03b4de27c950,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:bcf2dac1-0595-4c85-a160-1703226cd580,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:bee6e290-ec3a-43ac-86f3-37a7a17f0035,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:c0b267fd-316b-46a0-ab3e-48144a087332,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:c7e19d76-b99b-4f32-b905-86bf3a74fdea,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:c9e54f70-503b-4b98-bed5-1988a3824e21,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:cb475187-1fb3-4438-a3c1-51ebfc26828e,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:cd4b36c7-7cff-4959-837e-837727027adb,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:cfecb175-89b5-4405-8239-ee3b20eab49a,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:d074555d-123c-49a4-a48b-746a9a8c19f4,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:d089f13a-c6d3-4fb8-99fc-1afa70c0a18d,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:d86b9e2e-2221-457a-b294-f2498a7af45d,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:e0e9662d-bccb-4f90-a751-f8b1741535be,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:e25e36d2-473f-4fdd-bbfb-86e2f9d06f31,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:e6e9eb4f-a80d-46b7-b5ba-672bee0c2250,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:ea4d352c-f36d-4fa9-b917-351c78cf6f56,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:fae57a32-1d07-4b1f-a7fe-baf1e725151e,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:fc5031fa-4ab4-46d9-8248-308a743711f6,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:fc51042a-d3dd-4853-845f-278f78f1261d,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:fde1534d-6691-4b4f-b77c-2b23e2b1990b,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:ff859ead-9309-4228-b7be-dad59a88b545,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster|ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:00003716-1a1a-4110-baf2-335109a72bb1,db:questions,CSP-J|CSP-S,single_choice,easy,BAS,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:0092c9c0-d413-49f3-8597-d3393188176b,db:questions,CSP-J|CSP-S,single_choice,easy,CPP,inferred-final_scalar_value,final_scalar_value,0.86,parameterized_template_cluster,rewrite_review
db:01613f5c-ee54-4080-bb73-6ebf486c205a,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0219cf4b-03b3-420e-892c-55bd29fc5a69,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:02dec359-c0e2-4f7c-a13f-73eb216faca5,db:questions,CSP-J|CSP-S,single_choice,easy,ALG,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:0329381c-d887-41b9-93a8-21fae4ce7c92,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:03460eb5-a755-45a6-bf90-92ac636d4050,db:questions,CSP-J|CSP-S,single_choice,easy,CPP,inferred-final_scalar_value,final_scalar_value,0.86,parameterized_template_cluster,rewrite_review
db:035462df-e78d-4a35-9c3c-89f7fef401a8,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:036eb068-023d-4b46-a7ac-787e54ac8619,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:039305ff-bacb-4962-8519-722672cb0205,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:042f7035-bad2-4795-b954-77ca5a637c8c,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:057acdb9-4781-420c-af5c-47e94871c265,db:questions,CSP-J|CSP-S,single_choice,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:05df2fe7-ccde-4dbc-b3a0-640d89bf4828,db:questions,CSP-J|CSP-S,single_choice,easy,CPP,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:05e4703a-b6f0-417b-867a-c1d71cc7d112,db:questions,CSP-J|CSP-S,single_choice,easy,BAS,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:06aa7fa8-f619-4695-8a06-0eac9332cffd,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:06cfe4e3-19cc-40f4-b067-a593aea486fa,db:questions,CSP-J|CSP-S,single_choice,easy,BAS,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:06d8d167-4491-4010-8447-d732ce522f1f,db:questions,CSP-J|CSP-S,single_choice,easy,CPP,inferred-final_scalar_value,final_scalar_value,0.86,parameterized_template_cluster,rewrite_review
db:06de552b-880a-4eab-8a90-93c9ef61f617,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:06ee0dae-dba6-4873-a906-6017d648e7bb,db:questions,CSP-J|CSP-S,reading_program,hard,ALG,inferred-complexity_bound_reasoning,complexity_bound_reasoning,0.86,parameterized_template_cluster,rewrite_review
db:06efe7e1-bf21-4655-9e3c-d09cd3ed7706,db:questions,CSP-J|CSP-S,single_choice,easy,ALG,inferred-stack_state_trace,stack_state_trace,0.86,parameterized_template_cluster,rewrite_review
db:070d6d33-a288-40ec-85fc-0dfef1af9d6b,db:questions,CSP-J|CSP-S,single_choice,easy,CPP,inferred-final_scalar_value,final_scalar_value,0.86,parameterized_template_cluster,rewrite_review
db:073449d1-b16e-44c1-a822-c382a48fb3b6,db:questions,CSP-J|CSP-S,single_choice,easy,CPP,inferred-final_scalar_value,final_scalar_value,0.86,parameterized_template_cluster,rewrite_review
db:0747a373-579c-4fb8-b555-c2f9a27c9fde,db:questions,CSP-J|CSP-S,single_choice,easy,ALG,inferred-prefix_sum_query,prefix_sum_query,0.86,parameterized_template_cluster,rewrite_review
db:078156f6-bff5-457d-8f64-6a3ee615f6f3,db:questions,CSP-J|CSP-S,single_choice,easy,CPP,inferred-final_scalar_value,final_scalar_value,0.86,parameterized_template_cluster,rewrite_review
db:078eabdc-4e5d-4e4c-ab1b-58ebf7507de1,db:questions,CSP-J|CSP-S,single_choice,easy,CPP,inferred-final_scalar_value,final_scalar_value,0.86,parameterized_template_cluster,rewrite_review
db:07ddd8c8-3ca9-43c0-9b0b-81ef50542867,db:questions,CSP-J|CSP-S,single_choice,easy,MATH,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:07e34b15-8bd0-4eef-ab38-9cd68271a47b,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:07f5aa68-81eb-4371-9ea7-f5e8462c47d3,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:07fcb700-2078-462d-b7d3-cecf933972c1,db:questions,CSP-J|CSP-S,single_choice,easy,MATH,inferred-final_scalar_value,final_scalar_value,0.86,parameterized_template_cluster,rewrite_review
db:084d050c-928b-4e86-a8fa-dac800e2acd5,db:questions,CSP-J|CSP-S,single_choice,easy,MATH,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:087a9ed1-80b1-4d07-9e28-60bae8f0298f,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0885df9f-6645-4045-af52-050f5ea233c8,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:093d9d0b-6cca-4478-aa1a-e3a69a8ce220,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-queue_state_trace,queue_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:094bceb8-187a-4398-9d65-999ba21fd26a,db:questions,CSP-J|CSP-S,single_choice,easy,BAS,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:09aacf2c-7293-4350-a63d-5ce8386e006a,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0a0196e7-dbf0-459a-a29c-5bc785d7d88f,db:questions,CSP-J|CSP-S,single_choice,easy,ALG,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:0a3fc1f5-2e2f-4c37-8965-b174963f96e0,db:questions,CSP-J|CSP-S,completion_program,hard,ALG,inferred-blank_completion,blank_completion,0.86,parameterized_template_cluster,rewrite_review
db:0a63ae91-2062-4ab9-810f-f4970cadd126,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0a656ebd-7c31-4ee3-9914-867d48f298fc,db:questions,CSP-J|CSP-S,single_choice,easy,CPP,inferred-final_scalar_value,final_scalar_value,0.86,parameterized_template_cluster,rewrite_review
db:0aa1009d-c276-4331-910b-9e87fd9d52fe,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0b3c9bec-5ff6-4ae2-ac3f-c4e1ea5efa01,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0b42ec66-e041-4f42-806f-ad8062f6f38f,db:questions,CSP-J|CSP-S,single_choice,easy,CS,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:0b482056-4fae-40aa-9ff5-112e0ce2f5f4,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0b86130f-0b91-4951-9051-8fc3a99004cc,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-queue_state_trace,queue_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0beefaf3-554d-479d-8bcf-fc544a9cddf4,db:questions,CSP-J|CSP-S,reading_program,hard,ALG,inferred-complexity_bound_reasoning,complexity_bound_reasoning,0.86,parameterized_template_cluster,rewrite_review
db:0bfe519a-1982-417f-9d70-d131f18f55f9,db:questions,CSP-J|CSP-S,single_choice,easy,CPP,inferred-final_scalar_value,final_scalar_value,0.86,parameterized_template_cluster,rewrite_review
db:0c124bcd-f94b-4599-9e96-03b25afa1fc1,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:0c3ccac2-a567-4f0c-93b0-b6247beeec9d,db:questions,CSP-J|CSP-S,single_choice,easy,ALG,inferred-binary_search_boundary,binary_search_boundary,0.86,parameterized_template_cluster,rewrite_review
db:0cc16fe9-55c3-4ed1-ad45-080675cf4abf,db:questions,CSP-J|CSP-S,single_choice,easy,ALG,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:0daedefc-88e7-4557-a3d4-749260918e8e,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0de1a66f-4480-479e-95ef-c464b1bcec04,db:questions,CSP-J|CSP-S,single_choice,easy,DS,inferred-queue_state_trace,queue_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0de8b14f-5ab9-477e-a60d-b2f9de898d56,db:questions,CSP-J|CSP-S,single_choice,easy,BAS,inferred-generic_concept,generic_concept,0.86,parameterized_template_cluster,rewrite_review
db:0dfb4092-e572-4df7-875a-00ac386fb95e,db:questions,CSP-J|CSP-S,completion_program,hard,DS,inferred-queue_state_trace,queue_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0e87ebae-f480-43de-88e1-c2dc3b5f9284,db:questions,CSP-J|CSP-S,reading_program,hard,DS,inferred-stack_state_trace,stack_state_trace,0.86,ds_stack_queue_overused_candidate,rewrite_for_ds_rebalance
db:0eedb1be-4ee4-444d-ba50-844ec3e28548,db:questions,CSP-J|CSP-S,single_choice,easy,ALG,inferred-binary_search_boundary,binary_search_boundary,0.86,parameterized_template_cluster,rewrite_review
