id,sourcePath,examTypes,questionType,difficulty,kpGroup,taskFlavor,qualityScore,reasons,recommendedAction
db:219bc6c6-2529-445a-ab41-f1d444618cef,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:21b02b1a-09f0-4c10-9a48-75ca4f2dfb4e,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,prefix_sum_query,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:226db17e-76f5-425c-befb-65498f867f0f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:249df9ea-ae45-4337-b0f2-7ab93c897aca,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2563adf9-49a7-4dad-8c3a-822b8b87368b,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:256ac8bd-7dfd-4277-82e5-7ee965a71d88,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2595fc3f-160d-4d94-9dc5-abb536586c11,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:27725fa5-d23b-4e1a-9a71-28bee571d221,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2813d361-175d-4aa3-9a9f-9e20e5733492,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:28d6641e-6d61-4d57-accf-b78db568b285,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2b44e0ec-3663-451f-9417-a04b7cdaa967,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2b76dd19-92c4-477e-b7db-0191787b4660,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2c940ab3-c19a-4eb4-a7cb-e1ee984dab32,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2df4731d-0818-4c1d-801a-223f29a0ebd3,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2df78756-0d8d-4ab5-8dac-02fb6e95975f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2ecf2748-7b65-4946-9c39-b061a4918e4c,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2edcb55e-5487-4d78-aa3a-6735f236888a,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2f6bc370-74d1-4a1c-85c6-5fabfcd8f53a,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2f6f9e58-d4d2-4990-9562-c88dc1696d37,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:2fc3a870-a0ab-48a7-8941-bfd318293693,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:30e81a61-11e0-40f1-9e34-3bd948477464,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:317f4938-93de-4f55-bbd2-bdc7f097658f,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:32e19a60-0952-4f40-a7d4-66b9857eec98,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:32e5acbc-1f5c-4bd6-b5e5-3c5eacddf3af,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:330ca23e-1571-474b-9bf1-a7b220e55b10,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:33d62fa1-f18b-403a-b717-03bb60931e69,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:33f86c1f-7001-404e-b407-73a1dbc11629,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:33fc67e6-4caf-4d96-b55d-cd8ebd07c4e9,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:34b289e5-c7d0-4f32-8a68-3937dd8fdc5f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:34e1e74f-63f9-42e1-b259-f2f77d707953,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:3511d111-1738-448f-b24f-c64d1529ae57,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:35bf1c36-c4aa-4bf8-adf1-d80fad1db230,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:360515bc-baf8-429c-88bc-63da2f1d8071,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:361a38bb-3095-48dd-8225-74e298f165a0,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:3a58bdaa-4cac-46cc-9207-ffddd4b734af,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:3aedc37c-4944-4b6b-a818-d98c661d5dd6,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:3e5c1c27-4cf4-4c99-ab18-1cd79801311b,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:400e98ac-193a-4474-bc17-931773154e18,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:40b460cb-704f-4583-9567-491ee14b2af2,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4104ca56-b6b7-4686-a916-439e6fb3f605,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4189b42e-2c5f-4011-bca6-99f58a42e830,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:419f07c5-ec11-4090-b520-5935580c0865,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:42058fb5-d194-42f8-ab2b-3497620d7223,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:420cb545-d58d-47e5-8e7a-0df0ed6bdfea,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:427828fc-ef8d-4c48-8c5f-85bd8ffc7304,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,prefix_sum_query,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:42b5379a-6cd6-4e75-8322-cef87287740f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:42d0ba01-7f8b-48c8-8d5c-cf41e13add3e,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4318f3aa-09e5-49b4-9f2e-4f41065f05db,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:43833889-eb37-4eea-836a-7266e9a3505a,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:43f10dbd-d529-468d-87a8-3bfd5c68c8fb,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:44159cee-f35b-4a06-aa73-00f9bc8aa09d,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:45265e9f-ed7b-4ca4-b792-89b49f336ca8,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4581d613-1fef-4f18-a0bb-86803b787052,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:469e63a9-96fe-4d26-82b2-dc90fb4428cb,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:46dc924e-4130-4deb-beeb-c37c551eb1c3,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:47e984a6-03fe-4692-aa67-e52884df5f37,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4993f26f-b700-43a0-acd3-5259f4003596,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4a678eee-af91-41a0-876b-d2a1dffc533e,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4a6ed624-6776-42a4-964b-08afaa4b31f7,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4a7697c4-2448-4877-9bf4-53b708d17f20,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4ac63bd2-4dd4-4b78-8d95-54e4069e113e,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4c761e2f-ee38-47b0-b706-ca5be97c023e,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4d0d1de4-7bc4-4dbe-8d89-8e15804172a0,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4deb982c-43cc-4742-b185-b4a419a1b3a3,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:4fd068f0-04f7-4372-9cba-6e7536922c76,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:50ba953c-242d-4788-b47a-d954dde021cf,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:50da4144-4807-44fa-b1e2-cf7b4064a822,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:51c2d4ad-b262-49ce-bcbd-f6b41022d866,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:52149d08-a728-4432-a226-5a56656c51f1,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:53859be7-2e4e-47a0-a472-e152b59d9edf,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5424360b-b932-445e-b5a4-3562521645f2,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5537814f-052c-46bb-92d9-efd957b9fc08,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:553b3ae3-d31d-4bcf-871b-48d92c048180,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:56d1554d-7945-4d10-88da-f337fff5440e,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:56fca859-9998-4d9c-96af-5556ba8dfe83,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:57290bc2-fbb5-461d-bc66-889928ba819c,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5788af3c-c378-47fb-91b4-d25351822a01,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5810c225-46e3-4efe-b0f3-2cacbfe7f3e4,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5945122f-68e4-40db-825b-8e74450ecca5,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:59acfff6-6d43-428b-b6a5-b05ac66a82d3,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5ae10809-1f0d-4f8a-a8ea-291a9c72df89,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5c2a23ca-d041-440d-b854-e8fbd05e02ab,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5d5bf2d1-1eef-4ab2-92f4-38d087a26bdc,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5dd0c1d9-e205-4622-9a3e-1ebf1240e1bf,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5e7b8a67-5db7-479b-8541-dc00ade9d11c,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5e8e9dd9-52e1-406e-970e-c7c792e0df98,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5eaf6ca5-3066-48fe-a920-33355e6cbdf1,db:questions,CSP-J|CSP-S,single_choice,medium,CS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:5f43787b-44cb-4222-ab04-edcd8fe46742,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:60cf33c4-f603-4cb4-910d-9d06b94674fb,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:61381458-0776-4e47-be75-74642616578e,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:61571eda-285a-4168-b9bb-4ca0a5982db9,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:619ce8e0-c3ec-4f64-9506-8d1600b123c1,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:61ffac93-2496-4ced-9262-ad0ac01aea14,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:644d583f-df1e-4190-9f55-1b466620e6d5,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:65404ff9-db15-4c76-8431-69b405c5c3fe,db:questions,CSP-J|CSP-S,single_choice,medium,CS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:65f6af4e-4805-4e51-9838-3f959a18a454,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6644aa22-d530-4dd2-b955-cadeb38ac3ab,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:66bb2b1d-3f53-4a11-b19e-88509cae0d83,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:67c19574-4c19-47f5-ac29-bb380c878eaf,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:693f5d9d-195e-41c5-bc13-006cb0c4a9b7,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6953eb4d-7bda-4ad9-a853-a1ca859442d6,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6973614a-2014-44dc-b7a5-44b37a4716c9,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:699f522d-b8f5-404b-b537-7d4b4a081b5b,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:69fe7ac7-4587-4934-bd83-a7b0aa11396f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6a5ab4a3-a85e-4c7a-9ae2-760ae5a0fc6e,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6a7bdc75-3d66-4a82-8c7c-c3ad297def3e,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6b76afa8-1a51-4596-a03c-232e88c228a3,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6cc633fb-1628-470a-b96a-f913fb6cb573,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6da4dae3-ac56-4a66-a0b0-62c1ad80069f,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6e8dd764-8518-4717-9534-587f572caad5,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6ef3dd1a-fefd-4589-9bea-3e5cacbe484b,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6f731c8b-ef9b-4ca4-bc49-8121b4462850,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:6fe6b750-cc1a-4e7d-bcef-a4bf61da21d8,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:7340e674-8684-4508-a2fc-7944a94a3599,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:74aded3c-1116-4a08-9588-734dfa439309,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:74ca0150-9fe2-4d25-8019-06f3f3f02dfc,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:7558d4f2-b9ec-40d2-bef8-9cac8f8c4b56,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:777d1b31-2f13-4f7a-89f7-3efd5d4c8486,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:790e5283-3fc4-4c22-af2c-cf1fcaf8c9a2,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:7b2ad57a-20c2-47c8-874f-7fbfa4d6bd25,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:7b84d6f5-858d-4e70-81d5-852677e3d41d,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:7bbd747c-d66c-45fe-a25c-e5d864ae906c,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:7c3cd714-df86-4a72-847d-00f15affd151,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:7d5cc9c0-0633-4276-b359-1c186c5d5c25,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:7e3ed5d8-99d0-40e7-b0b2-d640a25f6d1f,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:7fab661e-0ae8-4cba-9fdf-be69c3af199b,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8253f86c-a6a3-4591-bf48-5c2e692b5a42,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:8261296b-ea23-4ee8-a7b3-654184f59272,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:82892dba-7ac1-454e-b3bd-2a1c21903a7c,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
