similarity	salientSimilarity	recommendation	questionType	samePrimaryKp	sameDifficulty	sharedExamTypes	leftId	leftSourcePath	leftItemIndex	leftBundleRunId	leftDifficulty	leftPrimaryKpCode	leftExamTypes	leftContentHash	leftStemPreview	rightId	rightSourcePath	rightItemIndex	rightBundleRunId	rightDifficulty	rightPrimaryKpCode	rightExamTypes	rightContentHash	rightStemPreview	leftSimilarityTextPreview	rightSimilarityTextPreview	leftSalientTextPreview	rightSalientTextPreview
0.914894	0.829932	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b022-gesp-1-easy-v01/question-bundles/2026-05-01-bulk1000-b022-gesp-1-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b022-gesp-1-easy-v01/question-bundles/2026-05-01-bulk1000-b022-gesp-1-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b022-gesp-1-easy-v01	easy	CPP	GESP-1	bf395050f4ccf23daa2a137d7ed96596b2408a55c2e8c368729ff7fc289d25ed	Q0110（GESP-1/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b183-gesp-2-easy-v01/question-bundles/2026-05-01-bulk1000-b183-gesp-2-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#3	papers/2026/2026-05-01-bulk1000-b183-gesp-2-easy-v01/question-bundles/2026-05-01-bulk1000-b183-gesp-2-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	3	2026-05-01-bulk1000-b183-gesp-2-easy-v01	easy	CPP	GESP-2	c9eb416607c35d650dccfc3ac6728dd945273792299f8fbd76bfba27fdc83425	Q0914（GESP-2/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 2 2 当样例 为 11 时， 是多少？ 69 71 72 73 的取值范围是什么？ 1 到 ，共 次 0 到 1 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否能被 整除 是否为负数 是否为质数 该...	0 1 6 0 6 6 当样例 为 7 时， 是多少？ 69 71 72 73 的取值范围是什么？ 1 到 ，共 次 0 到 1 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否能被 整除 是否为负数 是否为质数 该 ...
0.910290	0.813333	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b024-gesp-1-medium-v01/question-bundles/2026-05-01-bulk1000-b024-gesp-1-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#1	papers/2026/2026-05-01-bulk1000-b024-gesp-1-medium-v01/question-bundles/2026-05-01-bulk1000-b024-gesp-1-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	1	2026-05-01-bulk1000-b024-gesp-1-medium-v01	medium	CPP	GESP-1	e1ec81b3d40b230e9954d5d7fecdd82d2e81473014a133a7c1e73d55074dbe28	Q0117（GESP-1/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b169-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b169-gesp-3-hard-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b169-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b169-gesp-3-hard-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b169-gesp-3-hard-v01	hard	CPP	GESP-3	e22507c02f65ae1b64b0eb2f30bd1f72eccc7fbd35eb227122c32854478bca23	Q0845（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 2 2 当样例 为 10 时， 是多少？ 37 40 39 41 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该...	0 1 2 0 2 2 当样例 为 10 时， 是多少？ 67 70 69 71 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该...
0.910290	0.813333	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b024-gesp-1-medium-v01/question-bundles/2026-05-01-bulk1000-b024-gesp-1-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#1	papers/2026/2026-05-01-bulk1000-b024-gesp-1-medium-v01/question-bundles/2026-05-01-bulk1000-b024-gesp-1-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	1	2026-05-01-bulk1000-b024-gesp-1-medium-v01	medium	CPP	GESP-1	e1ec81b3d40b230e9954d5d7fecdd82d2e81473014a133a7c1e73d55074dbe28	Q0117（GESP-1/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b181-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b181-csp-j-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b181-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b181-csp-j-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	0	2026-05-01-bulk1000-b181-csp-j-medium-v01	medium	CPP	CSP-J	2aa0c8f8d7b725669a72d3c7b47fe3c55536a3f97c326d2a0caccafff6e5f4bb	Q0901（CSP-J/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 2 2 当样例 为 10 时， 是多少？ 37 40 39 41 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该...	0 1 3 0 2 2 当样例 为 10 时， 是多少？ 47 50 49 51 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该...
0.910290	0.813333	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b169-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b169-gesp-3-hard-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b169-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b169-gesp-3-hard-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b169-gesp-3-hard-v01	hard	CPP	GESP-3	e22507c02f65ae1b64b0eb2f30bd1f72eccc7fbd35eb227122c32854478bca23	Q0845（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b181-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b181-csp-j-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b181-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b181-csp-j-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	0	2026-05-01-bulk1000-b181-csp-j-medium-v01	medium	CPP	CSP-J	2aa0c8f8d7b725669a72d3c7b47fe3c55536a3f97c326d2a0caccafff6e5f4bb	Q0901（CSP-J/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 2 2 当样例 为 10 时， 是多少？ 67 70 69 71 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该...	0 1 3 0 2 2 当样例 为 10 时， 是多少？ 47 50 49 51 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该...
0.909814	0.816327	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b127-gesp-8-hard-v01/question-bundles/2026-05-01-bulk1000-b127-gesp-8-hard-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b127-gesp-8-hard-v01	hard	ALG	GESP-8	fa5672ca6b15f3a1db238a9caf206811239acbc8dcafbdc902a23927f7a1b590	Q0633（GESP-8/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b194-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b194-gesp-3-hard-v01__question-bundle__reading-program__alg__n3__v01.json#2	papers/2026/2026-05-01-bulk1000-b194-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b194-gesp-3-hard-v01__question-bundle__reading-program__alg__n3__v01.json	2	2026-05-01-bulk1000-b194-gesp-3-hard-v01	hard	ALG	GESP-3	20bcd2945a0b811ae9c5f1144921551f4425e668448f402d17cd4de4286e43ce	Q0969（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 5 0 3 3 当样例 为 6 时， 是多少？ 27 30 29 31 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...	0 1 6 0 3 3 当样例 为 6 时， 是多少？ 30 33 32 34 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.909814	0.798658	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b057-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b057-csp-s-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b057-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b057-csp-s-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b057-csp-s-medium-v01	medium	ALG	CSP-S	688929fb3dc4e555d43c1fa66ee57e13c1b89e93f3eb5ad2d0a2b87d6e360b10	Q0284（CSP-S/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b147-gesp-6-hard-v01/question-bundles/2026-05-01-bulk1000-b147-gesp-6-hard-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b147-gesp-6-hard-v01	hard	ALG	GESP-6	fb955b37633d7be2f5d273007d543fd026527dbcc1c105609deda3651f69d03a	Q0732（GESP-6/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 6 0 6 6 当样例 为 9 时， 是多少？ 84 81 83 85 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 4 0 6 6 当样例 为 9 时， 是多少？ 114 111 113 115 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整...
0.909814	0.788079	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b024-gesp-1-medium-v01/question-bundles/2026-05-01-bulk1000-b024-gesp-1-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b024-gesp-1-medium-v01/question-bundles/2026-05-01-bulk1000-b024-gesp-1-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	0	2026-05-01-bulk1000-b024-gesp-1-medium-v01	medium	CPP	GESP-1	6efa5aa56a213fa5dc08c47212e3c0a9df2796c4fae90cb917212ecb95252808	Q0116（GESP-1/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b169-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b169-gesp-3-hard-v01__question-bundle__reading-program__cpp__n5__v01.json#3	papers/2026/2026-05-01-bulk1000-b169-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b169-gesp-3-hard-v01__question-bundle__reading-program__cpp__n5__v01.json	3	2026-05-01-bulk1000-b169-gesp-3-hard-v01	hard	CPP	GESP-3	131afd82e21823541ac67d48ee62a7d96285bfde4516dfada192316389a3e087	Q0844（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 6 6 当样例 为 9 时， 是多少？ 144 141 143 145 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整...	0 1 6 0 6 6 当样例 为 9 时， 是多少？ 84 81 83 85 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.909814	0.753247	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b060-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b060-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b060-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b060-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b060-gesp-2-medium-v01	medium	CPP	GESP-2	4b8de58c0ffeab39b0248e062e71189a808a687bcb1be37457df073b3a0dbb9a	Q0300（GESP-2/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#3	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	3	2026-05-01-bulk1000-b189-gesp-4-easy-v01	easy	CPP	GESP-4	482bf81247a2946c04a8a3cd5eb7911c41b757f662b69bc59dc4a4156b93e6d3	Q0944（GESP-4/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 5 5 当样例 为 9 时， 是多少？ 125 122 124 126 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整...	0 1 6 0 5 5 当样例 为 5 时， 是多少？ 25 22 24 26 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.909091	0.896552	ignore_likely_false_positive	single_choice	true	true	GESP-3	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json	0	2026-05-01-bulk1000-b175-gesp-3-easy-v01	easy	ALG	GESP-3	536a7fca8b62334f51d8ed0a245bbfc51bfca7488db2c233098b616a26f93f85	对长度为 15 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json#2	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json	2	2026-05-01-bulk1000-b175-gesp-3-easy-v01	easy	ALG	GESP-3	c848152cbc7b589f4f384abfc89f5b02435a09874194792c77a7ba230e9b1208	对长度为 16 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？	对长度为 15 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ A. 3 B. 4 C. 5 D. 6	对长度为 16 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ A. 3 B. 4 C. 5 D. 6	对长度为 15 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ 3 4 5 6	对长度为 16 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ 3 4 5 6
0.909091	0.896552	ignore_likely_false_positive	single_choice	true	true	GESP-3	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json	0	2026-05-01-bulk1000-b175-gesp-3-easy-v01	easy	ALG	GESP-3	536a7fca8b62334f51d8ed0a245bbfc51bfca7488db2c233098b616a26f93f85	对长度为 15 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json#3	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json	3	2026-05-01-bulk1000-b175-gesp-3-easy-v01	easy	ALG	GESP-3	0a67215ab729a26b342d006dd2d02ceb3aa25f08c27ed7206a247311ed0b2294	对长度为 18 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？	对长度为 15 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ A. 3 B. 4 C. 5 D. 6	对长度为 18 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ A. 3 B. 4 C. 5 D. 6	对长度为 15 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ 3 4 5 6	对长度为 18 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ 3 4 5 6
0.909091	0.896552	ignore_likely_false_positive	single_choice	true	true	GESP-3	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json	0	2026-05-01-bulk1000-b175-gesp-3-easy-v01	easy	ALG	GESP-3	536a7fca8b62334f51d8ed0a245bbfc51bfca7488db2c233098b616a26f93f85	对长度为 15 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json	4	2026-05-01-bulk1000-b175-gesp-3-easy-v01	easy	ALG	GESP-3	27193a47b1e7470d1a8ed958ae9fbd55060924ddea420321e0753ead96a61f73	对长度为 19 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？	对长度为 15 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ A. 3 B. 4 C. 5 D. 6	对长度为 19 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ A. 3 B. 4 C. 5 D. 6	对长度为 15 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ 3 4 5 6	对长度为 19 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ 3 4 5 6
0.909091	0.896552	ignore_likely_false_positive	single_choice	true	true	GESP-3	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json#2	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json	2	2026-05-01-bulk1000-b175-gesp-3-easy-v01	easy	ALG	GESP-3	c848152cbc7b589f4f384abfc89f5b02435a09874194792c77a7ba230e9b1208	对长度为 16 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json#3	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json	3	2026-05-01-bulk1000-b175-gesp-3-easy-v01	easy	ALG	GESP-3	0a67215ab729a26b342d006dd2d02ceb3aa25f08c27ed7206a247311ed0b2294	对长度为 18 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？	对长度为 16 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ A. 3 B. 4 C. 5 D. 6	对长度为 18 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ A. 3 B. 4 C. 5 D. 6	对长度为 16 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ 3 4 5 6	对长度为 18 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ 3 4 5 6
0.909091	0.896552	ignore_likely_false_positive	single_choice	true	true	GESP-3	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json#2	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json	2	2026-05-01-bulk1000-b175-gesp-3-easy-v01	easy	ALG	GESP-3	c848152cbc7b589f4f384abfc89f5b02435a09874194792c77a7ba230e9b1208	对长度为 16 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b175-gesp-3-easy-v01/question-bundles/2026-05-01-bulk1000-b175-gesp-3-easy-v01__question-bundle__single-choice__alg__n5__v01.json	4	2026-05-01-bulk1000-b175-gesp-3-easy-v01	easy	ALG	GESP-3	27193a47b1e7470d1a8ed958ae9fbd55060924ddea420321e0753ead96a61f73	对长度为 19 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？	对长度为 16 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ A. 3 B. 4 C. 5 D. 6	对长度为 19 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ A. 3 B. 4 C. 5 D. 6	对长度为 16 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ 3 4 5 6	对长度为 19 的有序数组进行标准二分查找，在最坏情况下（目标元素位于区间端点或不存在），最多需要比较多少次？ 3 4 5 6
